"xmin","ymin","xmax","ymax"
-115.409032491173,32.6045436373163,-115.319200962761,32.6801866066143
-115.319200962761,32.6045436373163,-115.229369434349,32.6801866066143
-118.46330445718,32.6801866066143,-118.373472928768,32.7557655665219
-117.385326116236,32.6801866066143,-117.295494587824,32.7557655665219
-117.295494587824,32.6801866066143,-117.205663059412,32.7557655665219
-117.205663059412,32.6801866066143,-117.115831531,32.7557655665219
-117.115831531,32.6801866066143,-117.026000002588,32.7557655665219
-117.026000002588,32.6801866066143,-116.936168474176,32.7557655665219
-116.936168474176,32.6801866066143,-116.846336945765,32.7557655665219
-116.846336945765,32.6801866066143,-116.756505417353,32.7557655665219
-116.756505417353,32.6801866066143,-116.666673888941,32.7557655665219
-116.666673888941,32.6801866066143,-116.576842360529,32.7557655665219
-116.576842360529,32.6801866066143,-116.487010832117,32.7557655665219
-116.487010832117,32.6801866066143,-116.397179303705,32.7557655665219
-116.397179303705,32.6801866066143,-116.307347775293,32.7557655665219
-116.307347775293,32.6801866066143,-116.217516246881,32.7557655665219
-116.217516246881,32.6801866066143,-116.127684718469,32.7557655665219
-116.127684718469,32.6801866066143,-116.037853190057,32.7557655665219
-116.037853190057,32.6801866066143,-115.948021661645,32.7557655665219
-115.948021661645,32.6801866066143,-115.858190133233,32.7557655665219
-115.858190133233,32.6801866066143,-115.768358604821,32.7557655665219
-115.768358604821,32.6801866066143,-115.678527076409,32.7557655665219
-115.678527076409,32.6801866066143,-115.588695547997,32.7557655665219
-115.588695547997,32.6801866066143,-115.498864019585,32.7557655665219
-115.498864019585,32.6801866066143,-115.409032491173,32.7557655665219
-115.409032491173,32.6801866066143,-115.319200962761,32.7557655665219
-115.319200962761,32.6801866066143,-115.229369434349,32.7557655665219
-115.229369434349,32.6801866066143,-115.139537905937,32.7557655665219
-115.139537905937,32.6801866066143,-115.049706377526,32.7557655665219
-115.049706377526,32.6801866066143,-114.959874849114,32.7557655665219
-114.959874849114,32.6801866066143,-114.870043320702,32.7557655665219
-114.870043320702,32.6801866066143,-114.78021179229,32.7557655665219
-114.78021179229,32.6801866066143,-114.690380263878,32.7557655665219
-114.690380263878,32.6801866066143,-114.600548735466,32.7557655665219
-114.600548735466,32.6801866066143,-114.510717207054,32.7557655665219
-118.642967514004,32.7557655665219,-118.553135985592,32.8312804398059
-118.553135985592,32.7557655665219,-118.46330445718,32.8312804398059
-118.46330445718,32.7557655665219,-118.373472928768,32.8312804398059
-118.373472928768,32.7557655665219,-118.283641400356,32.8312804398059
-117.385326116236,32.7557655665219,-117.295494587824,32.8312804398059
-117.295494587824,32.7557655665219,-117.205663059412,32.8312804398059
-117.205663059412,32.7557655665219,-117.115831531,32.8312804398059
-117.115831531,32.7557655665219,-117.026000002588,32.8312804398059
-117.026000002588,32.7557655665219,-116.936168474176,32.8312804398059
-116.936168474176,32.7557655665219,-116.846336945765,32.8312804398059
-116.846336945765,32.7557655665219,-116.756505417353,32.8312804398059
-116.756505417353,32.7557655665219,-116.666673888941,32.8312804398059
-116.666673888941,32.7557655665219,-116.576842360529,32.8312804398059
-116.576842360529,32.7557655665219,-116.487010832117,32.8312804398059
-116.487010832117,32.7557655665219,-116.397179303705,32.8312804398059
-116.397179303705,32.7557655665219,-116.307347775293,32.8312804398059
-116.307347775293,32.7557655665219,-116.217516246881,32.8312804398059
-116.217516246881,32.7557655665219,-116.127684718469,32.8312804398059
-116.127684718469,32.7557655665219,-116.037853190057,32.8312804398059
-116.037853190057,32.7557655665219,-115.948021661645,32.8312804398059
-115.948021661645,32.7557655665219,-115.858190133233,32.8312804398059
-115.858190133233,32.7557655665219,-115.768358604821,32.8312804398059
-115.768358604821,32.7557655665219,-115.678527076409,32.8312804398059
-115.678527076409,32.7557655665219,-115.588695547997,32.8312804398059
-115.588695547997,32.7557655665219,-115.498864019585,32.8312804398059
-115.498864019585,32.7557655665219,-115.409032491173,32.8312804398059
-115.409032491173,32.7557655665219,-115.319200962761,32.8312804398059
-115.319200962761,32.7557655665219,-115.229369434349,32.8312804398059
-115.229369434349,32.7557655665219,-115.139537905937,32.8312804398059
-115.139537905937,32.7557655665219,-115.049706377526,32.8312804398059
-115.049706377526,32.7557655665219,-114.959874849114,32.8312804398059
-114.959874849114,32.7557655665219,-114.870043320702,32.8312804398059
-114.870043320702,32.7557655665219,-114.78021179229,32.8312804398059
-114.78021179229,32.7557655665219,-114.690380263878,32.8312804398059
-114.690380263878,32.7557655665219,-114.600548735466,32.8312804398059
-114.600548735466,32.7557655665219,-114.510717207054,32.8312804398059
-114.510717207054,32.7557655665219,-114.420885678642,32.8312804398059
-118.642967514004,32.8312804398059,-118.553135985592,32.906731149744
-118.553135985592,32.8312804398059,-118.46330445718,32.906731149744
-118.46330445718,32.8312804398059,-118.373472928768,32.906731149744
-118.373472928768,32.8312804398059,-118.283641400356,32.906731149744
-117.385326116236,32.8312804398059,-117.295494587824,32.906731149744
-117.295494587824,32.8312804398059,-117.205663059412,32.906731149744
-117.205663059412,32.8312804398059,-117.115831531,32.906731149744
-117.115831531,32.8312804398059,-117.026000002588,32.906731149744
-117.026000002588,32.8312804398059,-116.936168474176,32.906731149744
-116.936168474176,32.8312804398059,-116.846336945765,32.906731149744
-116.846336945765,32.8312804398059,-116.756505417353,32.906731149744
-116.756505417353,32.8312804398059,-116.666673888941,32.906731149744
-116.666673888941,32.8312804398059,-116.576842360529,32.906731149744
-116.576842360529,32.8312804398059,-116.487010832117,32.906731149744
-116.487010832117,32.8312804398059,-116.397179303705,32.906731149744
-116.397179303705,32.8312804398059,-116.307347775293,32.906731149744
-116.307347775293,32.8312804398059,-116.217516246881,32.906731149744
-116.217516246881,32.8312804398059,-116.127684718469,32.906731149744
-116.127684718469,32.8312804398059,-116.037853190057,32.906731149744
-116.037853190057,32.8312804398059,-115.948021661645,32.906731149744
-115.948021661645,32.8312804398059,-115.858190133233,32.906731149744
-115.858190133233,32.8312804398059,-115.768358604821,32.906731149744
-115.768358604821,32.8312804398059,-115.678527076409,32.906731149744
-115.678527076409,32.8312804398059,-115.588695547997,32.906731149744
-115.588695547997,32.8312804398059,-115.498864019585,32.906731149744
-115.498864019585,32.8312804398059,-115.409032491173,32.906731149744
-115.409032491173,32.8312804398059,-115.319200962761,32.906731149744
-115.319200962761,32.8312804398059,-115.229369434349,32.906731149744
-115.229369434349,32.8312804398059,-115.139537905937,32.906731149744
-115.139537905937,32.8312804398059,-115.049706377526,32.906731149744
-115.049706377526,32.8312804398059,-114.959874849114,32.906731149744
-114.959874849114,32.8312804398059,-114.870043320702,32.906731149744
-114.870043320702,32.8312804398059,-114.78021179229,32.906731149744
-114.78021179229,32.8312804398059,-114.690380263878,32.906731149744
-114.690380263878,32.8312804398059,-114.600548735466,32.906731149744
-114.600548735466,32.8312804398059,-114.510717207054,32.906731149744
-114.510717207054,32.8312804398059,-114.420885678642,32.906731149744
-118.642967514004,32.906731149744,-118.553135985592,32.9821176201244
-118.553135985592,32.906731149744,-118.46330445718,32.9821176201244
-118.46330445718,32.906731149744,-118.373472928768,32.9821176201244
-118.373472928768,32.906731149744,-118.283641400356,32.9821176201244
-117.385326116236,32.906731149744,-117.295494587824,32.9821176201244
-117.295494587824,32.906731149744,-117.205663059412,32.9821176201244
-117.205663059412,32.906731149744,-117.115831531,32.9821176201244
-117.115831531,32.906731149744,-117.026000002588,32.9821176201244
-117.026000002588,32.906731149744,-116.936168474176,32.9821176201244
-116.936168474176,32.906731149744,-116.846336945765,32.9821176201244
-116.846336945765,32.906731149744,-116.756505417353,32.9821176201244
-116.756505417353,32.906731149744,-116.666673888941,32.9821176201244
-116.666673888941,32.906731149744,-116.576842360529,32.9821176201244
-116.576842360529,32.906731149744,-116.487010832117,32.9821176201244
-116.487010832117,32.906731149744,-116.397179303705,32.9821176201244
-116.397179303705,32.906731149744,-116.307347775293,32.9821176201244
-116.307347775293,32.906731149744,-116.217516246881,32.9821176201244
-116.217516246881,32.906731149744,-116.127684718469,32.9821176201244
-116.127684718469,32.906731149744,-116.037853190057,32.9821176201244
-116.037853190057,32.906731149744,-115.948021661645,32.9821176201244
-115.948021661645,32.906731149744,-115.858190133233,32.9821176201244
-115.858190133233,32.906731149744,-115.768358604821,32.9821176201244
-115.768358604821,32.906731149744,-115.678527076409,32.9821176201244
-115.678527076409,32.906731149744,-115.588695547997,32.9821176201244
-115.588695547997,32.906731149744,-115.498864019585,32.9821176201244
-115.498864019585,32.906731149744,-115.409032491173,32.9821176201244
-115.409032491173,32.906731149744,-115.319200962761,32.9821176201244
-115.319200962761,32.906731149744,-115.229369434349,32.9821176201244
-115.229369434349,32.906731149744,-115.139537905937,32.9821176201244
-115.139537905937,32.906731149744,-115.049706377526,32.9821176201244
-115.049706377526,32.906731149744,-114.959874849114,32.9821176201244
-114.959874849114,32.906731149744,-114.870043320702,32.9821176201244
-114.870043320702,32.906731149744,-114.78021179229,32.9821176201244
-114.78021179229,32.906731149744,-114.690380263878,32.9821176201244
-114.690380263878,32.906731149744,-114.600548735466,32.9821176201244
-114.600548735466,32.906731149744,-114.510717207054,32.9821176201244
-114.510717207054,32.906731149744,-114.420885678642,32.9821176201244
-118.732799042416,32.9821176201244,-118.642967514004,33.0574397752454
-118.642967514004,32.9821176201244,-118.553135985592,33.0574397752454
-118.553135985592,32.9821176201244,-118.46330445718,33.0574397752454
-117.385326116236,32.9821176201244,-117.295494587824,33.0574397752454
-117.295494587824,32.9821176201244,-117.205663059412,33.0574397752454
-117.205663059412,32.9821176201244,-117.115831531,33.0574397752454
-117.115831531,32.9821176201244,-117.026000002588,33.0574397752454
-117.026000002588,32.9821176201244,-116.936168474176,33.0574397752454
-116.936168474176,32.9821176201244,-116.846336945765,33.0574397752454
-116.846336945765,32.9821176201244,-116.756505417353,33.0574397752454
-116.756505417353,32.9821176201244,-116.666673888941,33.0574397752454
-116.666673888941,32.9821176201244,-116.576842360529,33.0574397752454
-116.576842360529,32.9821176201244,-116.487010832117,33.0574397752454
-116.487010832117,32.9821176201244,-116.397179303705,33.0574397752454
-116.397179303705,32.9821176201244,-116.307347775293,33.0574397752454
-116.307347775293,32.9821176201244,-116.217516246881,33.0574397752454
-116.217516246881,32.9821176201244,-116.127684718469,33.0574397752454
-116.127684718469,32.9821176201244,-116.037853190057,33.0574397752454
-116.037853190057,32.9821176201244,-115.948021661645,33.0574397752454
-115.948021661645,32.9821176201244,-115.858190133233,33.0574397752454
-115.858190133233,32.9821176201244,-115.768358604821,33.0574397752454
-115.768358604821,32.9821176201244,-115.678527076409,33.0574397752454
-115.678527076409,32.9821176201244,-115.588695547997,33.0574397752454
-115.588695547997,32.9821176201244,-115.498864019585,33.0574397752454
-115.498864019585,32.9821176201244,-115.409032491173,33.0574397752454
-115.409032491173,32.9821176201244,-115.319200962761,33.0574397752454
-115.319200962761,32.9821176201244,-115.229369434349,33.0574397752454
-115.229369434349,32.9821176201244,-115.139537905937,33.0574397752454
-115.139537905937,32.9821176201244,-115.049706377526,33.0574397752454
-115.049706377526,32.9821176201244,-114.959874849114,33.0574397752454
-114.959874849114,32.9821176201244,-114.870043320702,33.0574397752454
-114.870043320702,32.9821176201244,-114.78021179229,33.0574397752454
-114.78021179229,32.9821176201244,-114.690380263878,33.0574397752454
-114.690380263878,32.9821176201244,-114.600548735466,33.0574397752454
-114.600548735466,32.9821176201244,-114.510717207054,33.0574397752454
-114.510717207054,32.9821176201244,-114.420885678642,33.0574397752454
-118.732799042416,33.0574397752454,-118.642967514004,33.1326975399144
-118.642967514004,33.0574397752454,-118.553135985592,33.1326975399144
-118.553135985592,33.0574397752454,-118.46330445718,33.1326975399144
-117.475157644648,33.0574397752454,-117.385326116236,33.1326975399144
-117.385326116236,33.0574397752454,-117.295494587824,33.1326975399144
-117.295494587824,33.0574397752454,-117.205663059412,33.1326975399144
-117.205663059412,33.0574397752454,-117.115831531,33.1326975399144
-117.115831531,33.0574397752454,-117.026000002588,33.1326975399144
-117.026000002588,33.0574397752454,-116.936168474176,33.1326975399144
-116.936168474176,33.0574397752454,-116.846336945765,33.1326975399144
-116.846336945765,33.0574397752454,-116.756505417353,33.1326975399144
-116.756505417353,33.0574397752454,-116.666673888941,33.1326975399144
-116.666673888941,33.0574397752454,-116.576842360529,33.1326975399144
-116.576842360529,33.0574397752454,-116.487010832117,33.1326975399144
-116.487010832117,33.0574397752454,-116.397179303705,33.1326975399144
-116.397179303705,33.0574397752454,-116.307347775293,33.1326975399144
-116.307347775293,33.0574397752454,-116.217516246881,33.1326975399144
-116.217516246881,33.0574397752454,-116.127684718469,33.1326975399144
-116.127684718469,33.0574397752454,-116.037853190057,33.1326975399144
-116.037853190057,33.0574397752454,-115.948021661645,33.1326975399144
-115.948021661645,33.0574397752454,-115.858190133233,33.1326975399144
-115.858190133233,33.0574397752454,-115.768358604821,33.1326975399144
-115.768358604821,33.0574397752454,-115.678527076409,33.1326975399144
-115.678527076409,33.0574397752454,-115.588695547997,33.1326975399144
-115.588695547997,33.0574397752454,-115.498864019585,33.1326975399144
-115.498864019585,33.0574397752454,-115.409032491173,33.1326975399144
-115.409032491173,33.0574397752454,-115.319200962761,33.1326975399144
-115.319200962761,33.0574397752454,-115.229369434349,33.1326975399144
-115.229369434349,33.0574397752454,-115.139537905937,33.1326975399144
-115.139537905937,33.0574397752454,-115.049706377526,33.1326975399144
-115.049706377526,33.0574397752454,-114.959874849114,33.1326975399144
-114.959874849114,33.0574397752454,-114.870043320702,33.1326975399144
-114.870043320702,33.0574397752454,-114.78021179229,33.1326975399144
-114.78021179229,33.0574397752454,-114.690380263878,33.1326975399144
-114.690380263878,33.0574397752454,-114.600548735466,33.1326975399144
-119.631114326535,33.1326975399144,-119.541282798123,33.2078908394477
-119.541282798123,33.1326975399144,-119.451451269711,33.2078908394477
-119.451451269711,33.1326975399144,-119.361619741299,33.2078908394477
-117.475157644648,33.1326975399144,-117.385326116236,33.2078908394477
-117.385326116236,33.1326975399144,-117.295494587824,33.2078908394477
-117.295494587824,33.1326975399144,-117.205663059412,33.2078908394477
-117.205663059412,33.1326975399144,-117.115831531,33.2078908394477
-117.115831531,33.1326975399144,-117.026000002588,33.2078908394477
-117.026000002588,33.1326975399144,-116.936168474176,33.2078908394477
-116.936168474176,33.1326975399144,-116.846336945765,33.2078908394477
-116.846336945765,33.1326975399144,-116.756505417353,33.2078908394477
-116.756505417353,33.1326975399144,-116.666673888941,33.2078908394477
-116.666673888941,33.1326975399144,-116.576842360529,33.2078908394477
-116.576842360529,33.1326975399144,-116.487010832117,33.2078908394477
-116.487010832117,33.1326975399144,-116.397179303705,33.2078908394477
-116.397179303705,33.1326975399144,-116.307347775293,33.2078908394477
-116.307347775293,33.1326975399144,-116.217516246881,33.2078908394477
-116.217516246881,33.1326975399144,-116.127684718469,33.2078908394477
-116.127684718469,33.1326975399144,-116.037853190057,33.2078908394477
-116.037853190057,33.1326975399144,-115.948021661645,33.2078908394477
-115.948021661645,33.1326975399144,-115.858190133233,33.2078908394477
-115.858190133233,33.1326975399144,-115.768358604821,33.2078908394477
-115.768358604821,33.1326975399144,-115.678527076409,33.2078908394477
-115.678527076409,33.1326975399144,-115.588695547997,33.2078908394477
-115.588695547997,33.1326975399144,-115.498864019585,33.2078908394477
-115.498864019585,33.1326975399144,-115.409032491173,33.2078908394477
-115.409032491173,33.1326975399144,-115.319200962761,33.2078908394477
-115.319200962761,33.1326975399144,-115.229369434349,33.2078908394477
-115.229369434349,33.1326975399144,-115.139537905937,33.2078908394477
-115.139537905937,33.1326975399144,-115.049706377526,33.2078908394477
-115.049706377526,33.1326975399144,-114.959874849114,33.2078908394477
-114.959874849114,33.1326975399144,-114.870043320702,33.2078908394477
-114.870043320702,33.1326975399144,-114.78021179229,33.2078908394477
-114.78021179229,33.1326975399144,-114.690380263878,33.2078908394477
-114.690380263878,33.1326975399144,-114.600548735466,33.2078908394477
-119.720945854947,33.2078908394477,-119.631114326535,33.2830195996701
-119.631114326535,33.2078908394477,-119.541282798123,33.2830195996701
-119.541282798123,33.2078908394477,-119.451451269711,33.2830195996701
-119.451451269711,33.2078908394477,-119.361619741299,33.2830195996701
-119.361619741299,33.2078908394477,-119.271788212887,33.2830195996701
-118.553135985592,33.2078908394477,-118.46330445718,33.2830195996701
-118.46330445718,33.2078908394477,-118.373472928768,33.2830195996701
-118.373472928768,33.2078908394477,-118.283641400356,33.2830195996701
-118.283641400356,33.2078908394477,-118.193809871944,33.2830195996701
-117.56498917306,33.2078908394477,-117.475157644648,33.2830195996701
-117.475157644648,33.2078908394477,-117.385326116236,33.2830195996701
-117.385326116236,33.2078908394477,-117.295494587824,33.2830195996701
-117.295494587824,33.2078908394477,-117.205663059412,33.2830195996701
-117.205663059412,33.2078908394477,-117.115831531,33.2830195996701
-117.115831531,33.2078908394477,-117.026000002588,33.2830195996701
-117.026000002588,33.2078908394477,-116.936168474176,33.2830195996701
-116.936168474176,33.2078908394477,-116.846336945765,33.2830195996701
-116.846336945765,33.2078908394477,-116.756505417353,33.2830195996701
-116.756505417353,33.2078908394477,-116.666673888941,33.2830195996701
-116.666673888941,33.2078908394477,-116.576842360529,33.2830195996701
-116.576842360529,33.2078908394477,-116.487010832117,33.2830195996701
-116.487010832117,33.2078908394477,-116.397179303705,33.2830195996701
-116.397179303705,33.2078908394477,-116.307347775293,33.2830195996701
-116.307347775293,33.2078908394477,-116.217516246881,33.2830195996701
-116.217516246881,33.2078908394477,-116.127684718469,33.2830195996701
-116.127684718469,33.2078908394477,-116.037853190057,33.2830195996701
-116.037853190057,33.2078908394477,-115.948021661645,33.2830195996701
-115.948021661645,33.2078908394477,-115.858190133233,33.2830195996701
-115.858190133233,33.2078908394477,-115.768358604821,33.2830195996701
-115.768358604821,33.2078908394477,-115.678527076409,33.2830195996701
-115.678527076409,33.2078908394477,-115.588695547997,33.2830195996701
-115.588695547997,33.2078908394477,-115.498864019585,33.2830195996701
-115.498864019585,33.2078908394477,-115.409032491173,33.2830195996701
-115.409032491173,33.2078908394477,-115.319200962761,33.2830195996701
-115.319200962761,33.2078908394477,-115.229369434349,33.2830195996701
-115.229369434349,33.2078908394477,-115.139537905937,33.2830195996701
-115.139537905937,33.2078908394477,-115.049706377526,33.2830195996701
-115.049706377526,33.2078908394477,-114.959874849114,33.2830195996701
-114.959874849114,33.2078908394477,-114.870043320702,33.2830195996701
-114.870043320702,33.2078908394477,-114.78021179229,33.2830195996701
-114.78021179229,33.2078908394477,-114.690380263878,33.2830195996701
-114.690380263878,33.2078908394477,-114.600548735466,33.2830195996701
-119.720945854947,33.2830195996701,-119.631114326535,33.3580837469138
-119.631114326535,33.2830195996701,-119.541282798123,33.3580837469138
-119.541282798123,33.2830195996701,-119.451451269711,33.3580837469138
-119.451451269711,33.2830195996701,-119.361619741299,33.3580837469138
-118.553135985592,33.2830195996701,-118.46330445718,33.3580837469138
-118.46330445718,33.2830195996701,-118.373472928768,33.3580837469138
-118.373472928768,33.2830195996701,-118.283641400356,33.3580837469138
-118.283641400356,33.2830195996701,-118.193809871944,33.3580837469138
-117.654820701472,33.2830195996701,-117.56498917306,33.3580837469138
-117.56498917306,33.2830195996701,-117.475157644648,33.3580837469138
-117.475157644648,33.2830195996701,-117.385326116236,33.3580837469138
-117.385326116236,33.2830195996701,-117.295494587824,33.3580837469138
-117.295494587824,33.2830195996701,-117.205663059412,33.3580837469138
-117.205663059412,33.2830195996701,-117.115831531,33.3580837469138
-117.115831531,33.2830195996701,-117.026000002588,33.3580837469138
-117.026000002588,33.2830195996701,-116.936168474176,33.3580837469138
-116.936168474176,33.2830195996701,-116.846336945765,33.3580837469138
-116.846336945765,33.2830195996701,-116.756505417353,33.3580837469138
-116.756505417353,33.2830195996701,-116.666673888941,33.3580837469138
-116.666673888941,33.2830195996701,-116.576842360529,33.3580837469138
-116.576842360529,33.2830195996701,-116.487010832117,33.3580837469138
-116.487010832117,33.2830195996701,-116.397179303705,33.3580837469138
-116.397179303705,33.2830195996701,-116.307347775293,33.3580837469138
-116.307347775293,33.2830195996701,-116.217516246881,33.3580837469138
-116.217516246881,33.2830195996701,-116.127684718469,33.3580837469138
-116.127684718469,33.2830195996701,-116.037853190057,33.3580837469138
-116.037853190057,33.2830195996701,-115.948021661645,33.3580837469138
-115.948021661645,33.2830195996701,-115.858190133233,33.3580837469138
-115.858190133233,33.2830195996701,-115.768358604821,33.3580837469138
-115.768358604821,33.2830195996701,-115.678527076409,33.3580837469138
-115.678527076409,33.2830195996701,-115.588695547997,33.3580837469138
-115.588695547997,33.2830195996701,-115.498864019585,33.3580837469138
-115.498864019585,33.2830195996701,-115.409032491173,33.3580837469138
-115.409032491173,33.2830195996701,-115.319200962761,33.3580837469138
-115.319200962761,33.2830195996701,-115.229369434349,33.3580837469138
-115.229369434349,33.2830195996701,-115.139537905937,33.3580837469138
-115.139537905937,33.2830195996701,-115.049706377526,33.3580837469138
-115.049706377526,33.2830195996701,-114.959874849114,33.3580837469138
-114.959874849114,33.2830195996701,-114.870043320702,33.3580837469138
-114.870043320702,33.2830195996701,-114.78021179229,33.3580837469138
-114.78021179229,33.2830195996701,-114.690380263878,33.3580837469138
-119.181956684475,33.3580837469138,-119.092125156063,33.4330832080184
-119.092125156063,33.3580837469138,-119.002293627651,33.4330832080184
-119.002293627651,33.3580837469138,-118.912462099239,33.4330832080184
-118.642967514004,33.3580837469138,-118.553135985592,33.4330832080184
-118.553135985592,33.3580837469138,-118.46330445718,33.4330832080184
-118.46330445718,33.3580837469138,-118.373472928768,33.4330832080184
-118.373472928768,33.3580837469138,-118.283641400356,33.4330832080184
-118.283641400356,33.3580837469138,-118.193809871944,33.4330832080184
-117.834483758296,33.3580837469138,-117.744652229884,33.4330832080184
-117.744652229884,33.3580837469138,-117.654820701472,33.4330832080184
-117.654820701472,33.3580837469138,-117.56498917306,33.4330832080184
-117.56498917306,33.3580837469138,-117.475157644648,33.4330832080184
-117.475157644648,33.3580837469138,-117.385326116236,33.4330832080184
-117.385326116236,33.3580837469138,-117.295494587824,33.4330832080184
-117.295494587824,33.3580837469138,-117.205663059412,33.4330832080184
-117.205663059412,33.3580837469138,-117.115831531,33.4330832080184
-117.115831531,33.3580837469138,-117.026000002588,33.4330832080184
-117.026000002588,33.3580837469138,-116.936168474176,33.4330832080184
-116.936168474176,33.3580837469138,-116.846336945765,33.4330832080184
-116.846336945765,33.3580837469138,-116.756505417353,33.4330832080184
-116.756505417353,33.3580837469138,-116.666673888941,33.4330832080184
-116.666673888941,33.3580837469138,-116.576842360529,33.4330832080184
-116.576842360529,33.3580837469138,-116.487010832117,33.4330832080184
-116.487010832117,33.3580837469138,-116.397179303705,33.4330832080184
-116.397179303705,33.3580837469138,-116.307347775293,33.4330832080184
-116.307347775293,33.3580837469138,-116.217516246881,33.4330832080184
-116.217516246881,33.3580837469138,-116.127684718469,33.4330832080184
-116.127684718469,33.3580837469138,-116.037853190057,33.4330832080184
-116.037853190057,33.3580837469138,-115.948021661645,33.4330832080184
-115.948021661645,33.3580837469138,-115.858190133233,33.4330832080184
-115.858190133233,33.3580837469138,-115.768358604821,33.4330832080184
-115.768358604821,33.3580837469138,-115.678527076409,33.4330832080184
-115.678527076409,33.3580837469138,-115.588695547997,33.4330832080184
-115.588695547997,33.3580837469138,-115.498864019585,33.4330832080184
-115.498864019585,33.3580837469138,-115.409032491173,33.4330832080184
-115.409032491173,33.3580837469138,-115.319200962761,33.4330832080184
-115.319200962761,33.3580837469138,-115.229369434349,33.4330832080184
-115.229369434349,33.3580837469138,-115.139537905937,33.4330832080184
-115.139537905937,33.3580837469138,-115.049706377526,33.4330832080184
-115.049706377526,33.3580837469138,-114.959874849114,33.4330832080184
-114.959874849114,33.3580837469138,-114.870043320702,33.4330832080184
-114.870043320702,33.3580837469138,-114.78021179229,33.4330832080184
-114.78021179229,33.3580837469138,-114.690380263878,33.4330832080184
-114.690380263878,33.3580837469138,-114.600548735466,33.4330832080184
-119.181956684475,33.4330832080184,-119.092125156063,33.50801791033
-119.092125156063,33.4330832080184,-119.002293627651,33.50801791033
-119.002293627651,33.4330832080184,-118.912462099239,33.50801791033
-118.732799042416,33.4330832080184,-118.642967514004,33.50801791033
-118.642967514004,33.4330832080184,-118.553135985592,33.50801791033
-118.553135985592,33.4330832080184,-118.46330445718,33.50801791033
-118.46330445718,33.4330832080184,-118.373472928768,33.50801791033
-118.373472928768,33.4330832080184,-118.283641400356,33.50801791033
-117.924315286708,33.4330832080184,-117.834483758296,33.50801791033
-117.834483758296,33.4330832080184,-117.744652229884,33.50801791033
-117.744652229884,33.4330832080184,-117.654820701472,33.50801791033
-117.654820701472,33.4330832080184,-117.56498917306,33.50801791033
-117.56498917306,33.4330832080184,-117.475157644648,33.50801791033
-117.475157644648,33.4330832080184,-117.385326116236,33.50801791033
-117.385326116236,33.4330832080184,-117.295494587824,33.50801791033
-117.295494587824,33.4330832080184,-117.205663059412,33.50801791033
-117.205663059412,33.4330832080184,-117.115831531,33.50801791033
-117.115831531,33.4330832080184,-117.026000002588,33.50801791033
-117.026000002588,33.4330832080184,-116.936168474176,33.50801791033
-116.936168474176,33.4330832080184,-116.846336945765,33.50801791033
-116.846336945765,33.4330832080184,-116.756505417353,33.50801791033
-116.756505417353,33.4330832080184,-116.666673888941,33.50801791033
-116.666673888941,33.4330832080184,-116.576842360529,33.50801791033
-116.576842360529,33.4330832080184,-116.487010832117,33.50801791033
-116.487010832117,33.4330832080184,-116.397179303705,33.50801791033
-116.397179303705,33.4330832080184,-116.307347775293,33.50801791033
-116.307347775293,33.4330832080184,-116.217516246881,33.50801791033
